,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,index,date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease,LTC_Data_Available,Score
151,151,151,151,151,8495,2020-09-20,OK,946.0,,3,,5843.0,5843.0,522.0,0,,222.0,995697.0,0,,,995697.0,,,76807.0,76807.0,1003,0,3764.0,,,,86886.0,64467.0,,0,1072504.0,1003,76497.0,,,,,0,1084302.0,0,1.0,0.8333333333333334
152,152,152,152,152,8551,2020-09-19,OK,943.0,,4,,5843.0,5843.0,522.0,88,,222.0,995697.0,16047,,,995697.0,,,75804.0,75804.0,1237,0,3764.0,,,,86886.0,63960.0,,0,1071501.0,17284,76497.0,,,,,0,1084302.0,17406,1.0,0.8333333333333334
153,153,153,153,153,8607,2020-09-18,OK,939.0,,9,,5755.0,5755.0,516.0,57,,223.0,979650.0,13131,,,979650.0,,,74567.0,74567.0,1249,0,3581.0,,,,85471.0,63135.0,,0,1054217.0,14380,74483.0,,,,,0,1066896.0,14140,1.0,0.8333333333333334
154,154,154,154,154,8663,2020-09-17,OK,930.0,,6,,5698.0,5698.0,516.0,88,,221.0,966519.0,11207,,,966519.0,,,73318.0,73318.0,1034,0,3581.0,,,,84029.0,62144.0,,0,1039837.0,12241,74483.0,,,,,0,1052756.0,12057,1.0,0.8333333333333334
155,155,155,155,155,8719,2020-09-16,OK,924.0,,12,,5610.0,5610.0,528.0,48,,213.0,955312.0,10118,,,955312.0,,,72284.0,72284.0,970,0,3581.0,,,,83065.0,61026.0,,0,1027596.0,11088,74483.0,,,,,0,1040699.0,11188,1.0,0.8333333333333334
156,156,156,156,156,8775,2020-09-15,OK,912.0,,7,,5562.0,5562.0,561.0,96,,224.0,945194.0,25018,,,945194.0,,,71314.0,71314.0,1091,0,3581.0,,,,82404.0,59993.0,,0,1016508.0,26109,74483.0,,,,,0,1029511.0,28599,1.0,0.8333333333333334
157,157,157,157,157,8831,2020-09-14,OK,905.0,,0,,5466.0,5466.0,499.0,15,,186.0,920176.0,0,,,920176.0,,,70223.0,70223.0,869,0,3581.0,,,,79689.0,59007.0,,0,990399.0,869,74483.0,,,,,0,1000912.0,0,1.0,0.8333333333333334
158,158,158,158,158,8887,2020-09-13,OK,905.0,,6,,5451.0,5451.0,499.0,27,,186.0,920176.0,0,,,920176.0,,,69354.0,69354.0,695,0,3581.0,,,,79689.0,58560.0,,0,989530.0,695,74483.0,,,,,0,1000912.0,0,1.0,0.8333333333333334
159,159,159,159,159,8943,2020-09-12,OK,899.0,,11,,5424.0,5424.0,499.0,55,,186.0,920176.0,13067,,,920176.0,,,68659.0,68659.0,1017,0,3581.0,,,,79689.0,58125.0,,0,988835.0,14084,74483.0,,,,,0,1000912.0,13590,1.0,0.8333333333333334
160,160,160,160,160,8999,2020-09-11,OK,888.0,,12,,5369.0,5369.0,509.0,51,,208.0,907109.0,12099,,,907109.0,,,67642.0,67642.0,942,0,3453.0,,,,78255.0,57383.0,,0,974751.0,13041,73173.0,,,,,0,987322.0,13608,1.0,0.8333333333333334
161,161,161,161,161,9055,2020-09-10,OK,876.0,,13,,5318.0,5318.0,513.0,65,,195.0,895010.0,7403,,,895010.0,,,66700.0,66700.0,771,0,3453.0,,,,76926.0,56531.0,,0,961710.0,8174,73173.0,,,,,0,973714.0,7695,1.0,0.8333333333333334
162,162,162,162,162,9111,2020-09-09,OK,863.0,,9,,5253.0,5253.0,462.0,116,,202.0,887607.0,27521,,,887607.0,,,65929.0,65929.0,876,0,3453.0,,,,76064.0,55405.0,,0,953536.0,28397,73173.0,,,,,0,966019.0,26519,1.0,0.8333333333333334
163,163,163,163,163,9167,2020-09-08,OK,854.0,,1,,5137.0,5137.0,472.0,24,,208.0,860086.0,0,,,860086.0,,,65053.0,65053.0,833,0,3453.0,,,,73487.0,54269.0,,0,925139.0,833,73173.0,,,,,0,939500.0,0,1.0,0.8333333333333334
164,164,164,164,164,9223,2020-09-07,OK,853.0,,0,,5113.0,5113.0,472.0,8,,208.0,860086.0,0,,,860086.0,,,64220.0,64220.0,613,0,3453.0,,,,73487.0,53414.0,,0,924306.0,613,73173.0,,,,,0,939500.0,0,1.0,0.8333333333333334
165,165,165,165,165,9279,2020-09-06,OK,853.0,,3,,5105.0,5105.0,472.0,0,,208.0,860086.0,0,,,860086.0,,,63607.0,63607.0,420,0,3453.0,,,,73487.0,53059.0,,0,923693.0,420,73173.0,,,,,0,939500.0,0,1.0,0.8333333333333334
166,166,166,166,166,9335,2020-09-05,OK,850.0,,4,,5105.0,5105.0,472.0,44,,208.0,860086.0,7731,,,860086.0,,,63187.0,63187.0,1147,0,3453.0,,,,73487.0,52740.0,,0,923273.0,8878,73173.0,,,,,0,939500.0,13312,1.0,0.8333333333333334
167,167,167,167,167,9391,2020-09-04,OK,846.0,,11,,5061.0,5061.0,518.0,48,,203.0,852355.0,10336,,,852355.0,,,62040.0,62040.0,1013,0,3006.0,,,,72158.0,52123.0,,0,914395.0,11349,68964.0,,,,,0,926188.0,11586,1.0,0.8333333333333334
168,168,168,168,168,9447,2020-09-03,OK,835.0,,14,,5013.0,5013.0,540.0,52,,204.0,842019.0,8895,,,842019.0,,,61027.0,61027.0,909,0,3006.0,,,,70857.0,51447.0,,0,903046.0,9804,68964.0,,,,,0,914602.0,10002,1.0,0.8333333333333334
169,169,169,169,169,9503,2020-09-02,OK,821.0,,12,,4961.0,4961.0,545.0,58,,220.0,833124.0,5611,,,833124.0,,,60118.0,60118.0,719,0,3006.0,,,,69761.0,50646.0,,0,893242.0,6330,68964.0,,,,,0,904600.0,6312,1.0,0.8333333333333334
170,170,170,170,170,9559,2020-09-01,OK,809.0,,9,,4903.0,4903.0,535.0,82,,207.0,827513.0,20968,,,827513.0,,,59399.0,59399.0,666,0,3006.0,,,,69077.0,49989.0,,0,886912.0,21634,68964.0,,,,,0,898288.0,23612,1.0,0.8333333333333334
171,171,171,171,171,9615,2020-08-31,OK,800.0,,1,,4821.0,4821.0,570.0,7,,214.0,806545.0,0,,,806545.0,,,58733.0,58733.0,713,0,3006.0,,,,66512.0,49184.0,,0,865278.0,713,68964.0,,,,,0,874676.0,0,1.0,0.8333333333333334
172,172,172,172,172,9671,2020-08-30,OK,799.0,,2,,4814.0,4814.0,570.0,20,,214.0,806545.0,0,,,806545.0,,,58020.0,58020.0,667,0,3006.0,,,,66512.0,48933.0,,0,864565.0,667,68964.0,,,,,0,874676.0,0,1.0,0.8333333333333334
173,173,173,173,173,9727,2020-08-29,OK,797.0,,11,,4794.0,4794.0,570.0,75,,214.0,806545.0,7025,,,806545.0,,,57353.0,57353.0,1093,0,3006.0,,,,66512.0,48607.0,,0,863898.0,8118,68964.0,,,,,0,874676.0,8491,1.0,0.8333333333333334
174,174,174,174,174,9783,2020-08-28,OK,786.0,,8,,4719.0,4719.0,559.0,46,,229.0,799520.0,9221,,,799520.0,,,56260.0,56260.0,710,0,2856.0,,,,65073.0,47762.0,,0,855780.0,9931,67322.0,,,,,0,866185.0,10361,1.0,0.8333333333333334
175,175,175,175,175,9839,2020-08-27,OK,778.0,,15,,4673.0,4673.0,552.0,64,,211.0,790299.0,7753,,,790299.0,,,55550.0,55550.0,712,0,2856.0,,,,63967.0,47186.0,,0,845849.0,8465,67322.0,,,,,0,855824.0,8764,1.0,0.8333333333333334
176,176,176,176,176,9895,2020-08-26,OK,763.0,,19,,4609.0,4609.0,533.0,82,,211.0,782546.0,5887,,,782546.0,,,54838.0,54838.0,666,0,2856.0,,,,62969.0,46414.0,,0,837384.0,6553,67322.0,,,,,0,847060.0,6383,1.0,0.8333333333333334
177,177,177,177,177,9951,2020-08-25,OK,744.0,,14,,4527.0,4527.0,553.0,96,,226.0,776659.0,17324,,,776659.0,,,54172.0,54172.0,650,0,2856.0,,,,62455.0,45516.0,,0,830831.0,17974,67322.0,,,,,0,840677.0,19388,1.0,0.8333333333333334
178,178,178,178,178,10007,2020-08-24,OK,730.0,,4,,4431.0,4431.0,578.0,9,,237.0,759335.0,0,,,759335.0,,,53522.0,53522.0,357,0,2856.0,,,,60433.0,44660.0,,0,812857.0,357,67322.0,,,,,0,821289.0,0,1.0,0.8333333333333334
179,179,179,179,179,10063,2020-08-23,OK,726.0,,1,,4422.0,4422.0,578.0,54,,237.0,759335.0,0,,,759335.0,,,53165.0,53165.0,566,0,2856.0,,,,60433.0,44409.0,,0,812500.0,566,67322.0,,,,,0,821289.0,0,1.0,0.8333333333333334
180,180,180,180,180,10119,2020-08-22,OK,725.0,,10,,4368.0,4368.0,578.0,52,,237.0,759335.0,10179,,,759335.0,,,52599.0,52599.0,853,0,2856.0,,,,60433.0,44035.0,,0,811934.0,11032,67322.0,,,,,0,821289.0,11169,1.0,0.8333333333333334
181,181,181,181,181,10175,2020-08-21,OK,715.0,,6,,4316.0,4316.0,562.0,48,,246.0,749156.0,8931,,,749156.0,,,51746.0,51746.0,1077,0,2649.0,,,,59448.0,43417.0,,0,800902.0,10008,65475.0,,,,,0,810120.0,9904,1.0,0.8333333333333334
182,182,182,182,182,10231,2020-08-20,OK,709.0,,10,,4268.0,4268.0,564.0,76,,248.0,740225.0,7408,,,740225.0,,,50669.0,50669.0,746,0,2649.0,,,,58523.0,42695.0,,0,790894.0,8154,65475.0,,,,,0,800216.0,8272,1.0,0.8333333333333334
183,183,183,183,183,10287,2020-08-19,OK,699.0,,17,,4192.0,4192.0,566.0,77,,250.0,732817.0,7143,,,732817.0,,,49923.0,49923.0,597,0,2649.0,,,,57679.0,42047.0,,0,782740.0,7740,65475.0,,,,,0,791944.0,7726,1.0,0.8333333333333334
184,184,184,184,184,10343,2020-08-18,OK,682.0,,17,,4115.0,4115.0,568.0,94,,240.0,725674.0,19055,,,725674.0,,,49326.0,49326.0,615,0,2649.0,,,,57102.0,41370.0,,0,775000.0,19670,65475.0,,,,,0,784218.0,21319,1.0,0.8333333333333334
185,185,185,185,185,10399,2020-08-17,OK,665.0,,4,,4021.0,4021.0,506.0,8,,236.0,706619.0,0,,,706619.0,,,48711.0,48711.0,369,0,2649.0,,,,54870.0,40531.0,,0,755330.0,369,65475.0,,,,,0,762899.0,0,1.0,0.8333333333333334
186,186,186,186,186,10455,2020-08-16,OK,661.0,,4,,4013.0,4013.0,506.0,15,,236.0,706619.0,0,,,706619.0,,,48342.0,48342.0,544,0,2649.0,,,,54870.0,40224.0,,0,754961.0,544,65475.0,,,,,0,762899.0,0,1.0,0.8333333333333334
187,187,187,187,187,10511,2020-08-15,OK,657.0,,13,,3998.0,3998.0,506.0,45,,236.0,706619.0,10274,,,706619.0,,,47798.0,47798.0,901,0,2649.0,,,,54870.0,39907.0,,0,754417.0,11175,65475.0,,,,,0,762899.0,11462,1.0,0.8333333333333334
188,188,188,188,188,10567,2020-08-14,OK,644.0,,6,,3953.0,3953.0,567.0,52,,240.0,696345.0,11176,,,696345.0,,,46897.0,46897.0,794,0,2649.0,,,,53700.0,39282.0,,0,743242.0,11970,65475.0,,,,,0,751437.0,12150,1.0,0.8333333333333334
189,189,189,189,189,10623,2020-08-13,OK,638.0,,11,,3901.0,3901.0,600.0,59,,253.0,685169.0,8460,,,685169.0,,,46103.0,46103.0,705,0,2446.0,,,,52741.0,38655.0,,0,731272.0,9165,62502.0,,,,,0,739287.0,9347,1.0,0.8333333333333334
190,190,190,190,190,10679,2020-08-12,OK,627.0,,9,,3842.0,3842.0,519.0,82,,216.0,676709.0,7202,,,676709.0,,,45398.0,45398.0,670,0,2446.0,,,,51862.0,37988.0,,0,722107.0,7872,62502.0,,,,,0,729940.0,7842,1.0,0.8333333333333334
191,191,191,191,191,10735,2020-08-11,OK,618.0,,13,,3760.0,3760.0,530.0,135,,218.0,669507.0,19022,,,669507.0,,,44728.0,44728.0,765,0,2446.0,,,,51238.0,37193.0,,0,714235.0,19787,62502.0,,,,,0,722098.0,21117,1.0,0.8333333333333334
192,192,192,192,192,10791,2020-08-10,OK,605.0,,2,,3625.0,3625.0,594.0,20,,223.0,650485.0,0,,,650485.0,,,43963.0,43963.0,397,0,2446.0,,,,49186.0,36378.0,,0,694448.0,397,62502.0,,,,,0,700981.0,0,1.0,0.8333333333333334
193,193,193,193,193,10847,2020-08-09,OK,603.0,,0,,3605.0,3605.0,594.0,11,,223.0,650485.0,0,,,650485.0,,,43566.0,43566.0,486,0,2446.0,,,,49186.0,36052.0,,0,694051.0,486,62502.0,,,,,0,700981.0,0,1.0,0.8333333333333334
194,194,194,194,194,10903,2020-08-08,OK,603.0,,3,,3594.0,3594.0,594.0,39,,223.0,650485.0,6925,,,650485.0,,,43080.0,43080.0,825,0,2446.0,,,,49186.0,35745.0,,0,693565.0,7750,62502.0,,,,,0,700981.0,7672,1.0,0.8333333333333334
195,195,195,195,195,10959,2020-08-07,OK,600.0,,7,,3555.0,3555.0,561.0,58,,216.0,643560.0,10308,,,643560.0,,,42255.0,42255.0,854,0,2272.0,,,,48461.0,35001.0,,0,685815.0,11162,60293.0,,,,,0,693309.0,11461,1.0,0.8333333333333334
196,196,196,196,196,11015,2020-08-06,OK,593.0,,10,,3497.0,3497.0,643.0,52,,216.0,633252.0,9086,,,633252.0,,,41401.0,41401.0,837,0,2272.0,,,,47329.0,34320.0,,0,674653.0,9923,60293.0,,,,,0,681848.0,10136,1.0,0.8333333333333334
197,197,197,197,197,11071,2020-08-05,OK,583.0,,17,,3445.0,3445.0,645.0,70,,207.0,624166.0,6353,,,624166.0,,,40564.0,40564.0,1101,0,2272.0,,,,46281.0,33383.0,,0,664730.0,7454,60293.0,,,,,0,671712.0,7133,1.0,0.8333333333333334
198,198,198,198,198,11127,2020-08-04,OK,566.0,,15,,3375.0,3375.0,504.0,100,,232.0,617813.0,18352,,,617813.0,,,39463.0,39463.0,861,0,2272.0,,,,45521.0,32319.0,,0,657276.0,19213,60293.0,,,,,0,664579.0,20537,1.0,0.8333333333333334
199,199,199,199,199,11183,2020-08-03,OK,551.0,,1,,3275.0,3275.0,628.0,34,,258.0,599461.0,0,,,599461.0,,,38602.0,38602.0,377,0,2272.0,,,,43360.0,31165.0,,0,638063.0,377,60293.0,,,,,0,644042.0,0,1.0,0.8333333333333334
200,200,200,200,200,11239,2020-08-02,OK,550.0,,1,,3241.0,3241.0,628.0,13,,258.0,599461.0,0,,,599461.0,,,38225.0,38225.0,494,0,2272.0,,,,43360.0,30820.0,,0,637686.0,494,60293.0,,,,,0,644042.0,0,1.0,0.8333333333333334
201,201,201,201,201,11295,2020-08-01,OK,549.0,,8,,3228.0,3228.0,628.0,67,,258.0,599461.0,10370,,,599461.0,,,37731.0,37731.0,1244,0,2272.0,,,,43360.0,30282.0,,0,637192.0,11614,60293.0,,,,,0,644042.0,11507,1.0,0.8333333333333334
202,202,202,202,202,11351,2020-07-31,OK,541.0,,5,,3161.0,3161.0,621.0,57,,253.0,589091.0,9815,,,589091.0,,,36487.0,36487.0,747,0,2071.0,,,,42245.0,29187.0,,0,625578.0,10562,57683.0,,,,,0,632535.0,10902,1.0,0.8333333333333334
203,203,203,203,203,11407,2020-07-30,OK,536.0,,13,,3104.0,3104.0,647.0,63,,244.0,579276.0,7386,,,579276.0,,,35740.0,35740.0,1117,0,2071.0,,,,41179.0,28411.0,,0,615016.0,8503,57683.0,,,,,0,621633.0,8431,1.0,0.8333333333333334
204,204,204,204,204,11463,2020-07-29,OK,523.0,,14,,3041.0,3041.0,663.0,54,,228.0,571890.0,16539,,,571890.0,,,34623.0,34623.0,848,0,2071.0,,,,40163.0,27386.0,,0,606513.0,17387,57683.0,,,,,0,613202.0,17925,1.0,0.8333333333333334
205,205,205,205,205,11519,2020-07-28,OK,509.0,,13,,2987.0,2987.0,596.0,115,,207.0,555351.0,19723,,,555351.0,,,33775.0,33775.0,1089,0,2071.0,,,,38785.0,26363.0,,0,589126.0,20812,57683.0,,,,,0,595277.0,22092,1.0,0.8333333333333334
206,206,206,206,206,11575,2020-07-27,OK,496.0,,0,,2872.0,2872.0,625.0,37,,225.0,535628.0,0,,,535628.0,,,32686.0,32686.0,1401,0,2071.0,,,,36489.0,25252.0,,0,568314.0,1401,57683.0,,,,,0,573185.0,0,1.0,0.8333333333333334
207,207,207,207,207,11631,2020-07-26,OK,496.0,,0,,2835.0,2835.0,625.0,67,,225.0,535628.0,0,,,535628.0,,,31285.0,31285.0,1204,0,2071.0,,,,36489.0,24698.0,,0,566913.0,1204,57683.0,,,,,0,573185.0,0,1.0,0.8333333333333334
208,208,208,208,208,11687,2020-07-25,OK,496.0,,12,,2768.0,2768.0,625.0,81,,225.0,535628.0,41702,,,535628.0,,,30081.0,30081.0,965,0,2071.0,,,,36489.0,24053.0,,0,565709.0,42667,57683.0,,,,,0,573185.0,45290,1.0,0.8333333333333334
209,209,209,209,209,11743,2020-07-24,OK,484.0,,7,,2687.0,2687.0,628.0,91,,260.0,493926.0,8720,,,493926.0,,,29116.0,29116.0,1147,0,1854.0,,,,32927.0,23277.0,,0,523042.0,9867,55185.0,,,,,0,527895.0,9761,1.0,0.8333333333333334
210,210,210,210,210,11799,2020-07-23,OK,477.0,,3,,2596.0,2596.0,607.0,56,,255.0,485206.0,6909,,,485206.0,,,27969.0,27969.0,668,0,1854.0,,,,31903.0,22441.0,,0,513175.0,7577,55185.0,,,,,0,518134.0,7775,1.0,0.8333333333333334
211,211,211,211,211,11855,2020-07-22,OK,474.0,,13,,2540.0,2540.0,630.0,137,,257.0,478297.0,6240,,,478297.0,,,27301.0,27301.0,975,0,1854.0,,,,31051.0,21596.0,,0,505598.0,7215,55185.0,,,,,0,510359.0,7033,1.0,0.8333333333333334
212,212,212,212,212,11911,2020-07-21,OK,461.0,,9,,2403.0,2403.0,613.0,0,,248.0,472057.0,21382,,,472057.0,,,26326.0,26326.0,893,0,1854.0,,,,30273.0,20663.0,,0,498383.0,22275,55185.0,,,,,0,503326.0,23779,1.0,0.8333333333333334
213,213,213,213,213,11967,2020-07-20,OK,452.0,,1,,2403.0,2403.0,604.0,15,,232.0,450675.0,0,,,450675.0,,,25433.0,25433.0,168,0,1854.0,,,,27903.0,19750.0,,0,476108.0,168,55185.0,,,,,0,479547.0,0,1.0,0.8333333333333334
214,214,214,214,214,12023,2020-07-19,OK,451.0,,0,,2388.0,2388.0,547.0,13,,232.0,450675.0,0,,,450675.0,,,25265.0,25265.0,209,0,1854.0,,,,27903.0,19466.0,,0,475940.0,209,55185.0,,,,,0,479547.0,0,1.0,0.8333333333333334
215,215,215,215,215,12079,2020-07-18,OK,451.0,,6,,2375.0,2375.0,547.0,86,,232.0,450675.0,9771,,,450675.0,,,25056.0,25056.0,916,0,1854.0,,,,27903.0,19186.0,,0,475731.0,10687,55185.0,,,,,0,479547.0,10903,1.0,0.8333333333333334
216,216,216,216,216,12135,2020-07-17,OK,445.0,,7,,2289.0,2289.0,604.0,71,,247.0,440904.0,7528,,,440904.0,,,24140.0,24140.0,699,0,1592.0,,,,26785.0,18766.0,,0,465044.0,8227,49472.0,,,,,0,468644.0,8398,1.0,0.8333333333333334
217,217,217,217,217,12191,2020-07-16,OK,438.0,,6,,2218.0,2218.0,638.0,48,,235.0,433376.0,8864,,,433376.0,,,23441.0,23441.0,628,0,1592.0,,,,25931.0,18095.0,,0,456817.0,9492,49472.0,,,,,0,460246.0,9858,1.0,0.8333333333333334
218,218,218,218,218,12247,2020-07-15,OK,432.0,,4,,2170.0,2170.0,561.0,54,,231.0,424512.0,4956,,,424512.0,,,22813.0,22813.0,1075,0,1592.0,,,,24954.0,17366.0,,0,447325.0,6031,49472.0,,,,,0,450388.0,5536,1.0,0.8333333333333334
219,219,219,219,219,12303,2020-07-14,OK,428.0,,4,,2116.0,2116.0,546.0,53,,234.0,419556.0,19519,,,419556.0,,,21738.0,21738.0,993,0,1592.0,,,,24383.0,16635.0,,0,441294.0,20512,49472.0,,,,,0,444852.0,21567,,0.6666666666666666
220,220,220,220,220,12359,2020-07-13,OK,424.0,,2,,2063.0,2063.0,499.0,31,,186.0,400037.0,0,,,400037.0,,,20745.0,20745.0,510,0,1592.0,,,,22367.0,15815.0,,0,420782.0,510,49472.0,,,,,0,423285.0,0,,0.6666666666666666
221,221,221,221,221,12415,2020-07-12,OK,422.0,,1,,2032.0,2032.0,499.0,40,,186.0,400037.0,0,,,400037.0,,,20235.0,20235.0,456,0,1592.0,,,,22367.0,15485.0,,0,420272.0,456,49472.0,,,,,0,423285.0,0,,0.6666666666666666
222,222,222,222,222,12471,2020-07-11,OK,421.0,,5,,1992.0,1992.0,499.0,43,,186.0,400037.0,8055,,,400037.0,,,19779.0,19779.0,687,0,1592.0,,,,22367.0,15136.0,,0,419816.0,8742,49472.0,,,,,0,423285.0,9088,,0.6666666666666666
223,223,223,223,223,12527,2020-07-10,OK,416.0,,6,,1949.0,1949.0,487.0,56,,217.0,391982.0,8724,,,391982.0,,,19092.0,19092.0,596,0,1465.0,,,,21345.0,14648.0,,0,411074.0,9320,45013.0,,,,,0,414197.0,9597,,0.6666666666666666
224,224,224,224,224,12583,2020-07-09,OK,410.0,,3,,1893.0,1893.0,453.0,89,,215.0,383258.0,6328,,,383258.0,,,18496.0,18496.0,603,0,1465.0,,,,20489.0,14100.0,,0,401754.0,6931,45013.0,,,,,0,404600.0,6953,,0.6666666666666666
225,225,225,225,225,12639,2020-07-08,OK,407.0,,3,,1804.0,1804.0,458.0,63,,209.0,376930.0,5132,,,376930.0,,,17893.0,17893.0,673,0,1465.0,,,,19871.0,13538.0,,0,394823.0,5805,45013.0,,,,,0,397647.0,5766,,0.6666666666666666
226,226,226,226,226,12695,2020-07-07,OK,404.0,,5,,1741.0,1741.0,426.0,52,,182.0,371798.0,23009,,,371798.0,,,17220.0,17220.0,858,0,1465.0,,,,19241.0,13005.0,,0,389018.0,23867,45013.0,,,,,0,391881.0,25592,,0.6666666666666666
227,227,227,227,227,12751,2020-07-06,OK,399.0,,1,,1689.0,1689.0,391.0,4,,165.0,348789.0,0,,,348789.0,,,16362.0,16362.0,434,0,1171.0,,,,16721.0,12432.0,,0,365151.0,434,34490.0,,,,,0,366289.0,0,,0.6666666666666666
228,228,228,228,228,12807,2020-07-05,OK,398.0,,0,,1685.0,1685.0,391.0,9,,165.0,348789.0,0,,,348789.0,,,15928.0,15928.0,283,0,1171.0,,,,16721.0,12246.0,,0,364717.0,283,34490.0,,,,,0,366289.0,0,,0.6666666666666666
229,229,229,229,229,12863,2020-07-04,OK,398.0,,0,,1676.0,1676.0,391.0,15,,165.0,348789.0,0,,,348789.0,,,15645.0,15645.0,580,0,1171.0,,,,16721.0,11965.0,,0,364434.0,580,34490.0,,,,,0,366289.0,0,,0.6666666666666666
230,230,230,230,230,12919,2020-07-03,OK,398.0,,3,,1661.0,1661.0,391.0,46,,165.0,348789.0,10278,,,348789.0,,,15065.0,15065.0,526,0,1171.0,,,,16721.0,11519.0,,0,363854.0,10804,34490.0,,,,,0,366289.0,11089,,0.6666666666666666
231,231,231,231,231,12975,2020-07-02,OK,395.0,,6,,1615.0,1615.0,368.0,62,,163.0,338511.0,6310,,,338511.0,,,14539.0,14539.0,427,0,1171.0,,,,15918.0,11048.0,,0,353050.0,6737,34490.0,,,,,0,355200.0,6850,,0.6666666666666666
232,232,232,232,232,13031,2020-07-01,OK,389.0,,2,,1553.0,1553.0,374.0,33,,159.0,332201.0,4361,,,332201.0,,,14112.0,14112.0,355,0,1171.0,,,,15387.0,10605.0,,0,346313.0,4716,34490.0,,,,,0,348350.0,4727,,0.6666666666666666
233,233,233,233,233,13087,2020-06-30,OK,387.0,,2,,1520.0,1520.0,315.0,31,,111.0,327840.0,14819,,,327840.0,,,13757.0,13757.0,585,0,1171.0,,,,15029.0,10085.0,,0,341597.0,15404,34490.0,,,,,0,343623.0,15940,,0.6666666666666666
234,234,234,234,234,13143,2020-06-29,OK,385.0,,0,,1489.0,1489.0,329.0,33,,134.0,313021.0,0,,,313021.0,,,13172.0,13172.0,228,0,1171.0,,,,13941.0,9587.0,,0,326193.0,228,34490.0,,,,,0,327683.0,0,,0.6666666666666666
235,235,235,235,235,13199,2020-06-28,OK,385.0,,1,,1456.0,1456.0,329.0,16,,134.0,313021.0,0,,,313021.0,,,12944.0,12944.0,302,0,1171.0,,,,13941.0,9397.0,,0,325965.0,302,34490.0,,,,,0,327683.0,0,,0.6666666666666666
236,236,236,236,236,13255,2020-06-27,OK,384.0,,7,,1440.0,1440.0,329.0,47,,134.0,313021.0,14587,,,313021.0,,,12642.0,12642.0,299,0,1171.0,,,,13941.0,9155.0,,0,325663.0,14886,34490.0,,,,,0,327683.0,15229,,0.6666666666666666
237,237,237,237,237,13311,2020-06-26,OK,377.0,,2,,1393.0,1393.0,308.0,57,,126.0,298434.0,5417,,,298434.0,,,12343.0,12343.0,395,0,1058.0,,,,13338.0,8817.0,,0,310777.0,5812,30021.0,,,,,0,312454.0,5738,,0.6666666666666666
238,238,238,238,238,13367,2020-06-25,OK,375.0,,3,,1336.0,1336.0,277.0,17,,87.0,293017.0,6249,,,293017.0,,,11948.0,11948.0,438,0,1058.0,,,,13108.0,8507.0,,0,304965.0,6687,30021.0,,,,,0,306716.0,6786,,0.6666666666666666
239,239,239,239,239,13423,2020-06-24,OK,372.0,,1,,1319.0,1319.0,268.0,31,,90.0,286768.0,2739,,,286768.0,,,11510.0,11510.0,482,0,1058.0,,,,12498.0,8144.0,,0,298278.0,3221,30021.0,,,,,0,299930.0,2942,,0.6666666666666666
240,240,240,240,240,13479,2020-06-23,OK,371.0,,2,,1288.0,1288.0,265.0,20,,111.0,284029.0,12104,,,284029.0,,,11028.0,11028.0,295,0,1058.0,,,,12295.0,7888.0,,0,295057.0,12399,30021.0,,,,,0,296988.0,13113,,0.6666666666666666
241,241,241,241,241,13535,2020-06-22,OK,369.0,,0,,1268.0,1268.0,197.0,25,,93.0,271925.0,0,,,271925.0,,,10733.0,10733.0,218,0,1058.0,,,,11340.0,7648.0,,0,282658.0,218,30021.0,,,,,0,283875.0,0,,0.6666666666666666
242,242,242,242,242,13591,2020-06-21,OK,369.0,,1,,1243.0,1243.0,197.0,14,,93.0,271925.0,0,,,271925.0,,,10515.0,10037.0,478,0,1058.0,,,,11340.0,7531.0,,0,282440.0,478,30021.0,,,,,0,283875.0,0,,0.6666666666666666
243,243,243,243,243,13647,2020-06-20,OK,368.0,,1,,1229.0,1229.0,197.0,20,,93.0,271925.0,7053,,,271925.0,,,10037.0,10037.0,331,0,1058.0,,,,11340.0,7414.0,,0,281962.0,7384,30021.0,,,,,0,283875.0,7559,,0.6666666666666666
244,244,244,244,244,13703,2020-06-19,OK,367.0,,1,,1209.0,1209.0,211.0,63,,96.0,264872.0,4673,,,264872.0,,,9706.0,9706.0,352,0,974.0,,,,10834.0,7212.0,,0,274578.0,5025,27415.0,,,,,0,276316.0,4977,,0.6666666666666666
245,245,245,245,245,13759,2020-06-18,OK,366.0,,2,,1146.0,1146.0,197.0,0,,89.0,260199.0,3671,,,260199.0,,,9354.0,9354.0,450,0,974.0,,,,10535.0,7071.0,,0,269553.0,4121,27415.0,,,,,0,271339.0,3915,,0.6666666666666666
